GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0010038	response to metal ion	34	21	19.44	0.3553	1	BP
GO:0061640	cytoskeleton-dependent cytokinesis	12	8	6.86	0.3586	1	BP
GO:0035218	leg disc development	12	8	6.86	0.3586	1	BP
GO:0046890	regulation of lipid biosynthetic process	12	8	6.86	0.3586	1	BP
GO:0033002	muscle cell proliferation	12	8	6.86	0.3586	1	BP
GO:0042745	circadian sleep/wake cycle	12	8	6.86	0.3586	1	BP
GO:0042749	regulation of circadian sleep/wake cycle	12	8	6.86	0.3586	1	BP
GO:0046661	male sex differentiation	12	8	6.86	0.3586	1	BP
GO:1902806	regulation of cell cycle G1/S phase tran...	12	8	6.86	0.3586	1	BP
GO:0030808	regulation of nucleotide biosynthetic pr...	7	5	4	0.3589	1	BP
GO:2001022	positive regulation of response to DNA d...	7	5	4	0.3589	1	BP
GO:0090501	RNA phosphodiester bond hydrolysis	7	5	4	0.3589	1	BP
GO:0016125	sterol metabolic process	7	5	4	0.3589	1	BP
GO:0001578	microtubule bundle formation	7	5	4	0.3589	1	BP
GO:1900006	positive regulation of dendrite developm...	7	5	4	0.3589	1	BP
GO:0040019	positive regulation of embryonic develop...	7	5	4	0.3589	1	BP
GO:1900371	regulation of purine nucleotide biosynth...	7	5	4	0.3589	1	BP
GO:0032200	telomere organization	7	5	4	0.3589	1	BP
GO:0001947	heart looping	7	5	4	0.3589	1	BP
GO:0048806	genitalia development	7	5	4	0.3589	1	BP
GO:0051168	nuclear export	7	5	4	0.3589	1	BP
GO:0007274	neuromuscular synaptic transmission	7	5	4	0.3589	1	BP
GO:0003407	neural retina development	7	5	4	0.3589	1	BP
GO:0002011	morphogenesis of an epithelial sheet	7	5	4	0.3589	1	BP
GO:0051209	release of sequestered calcium ion into ...	7	5	4	0.3589	1	BP
GO:0000723	telomere maintenance	7	5	4	0.3589	1	BP
GO:0003143	embryonic heart tube morphogenesis	7	5	4	0.3589	1	BP
GO:0035567	non-canonical Wnt signaling pathway	7	5	4	0.3589	1	BP
GO:0007595	lactation	7	5	4	0.3589	1	BP
GO:0065004	protein-DNA complex assembly	7	5	4	0.3589	1	BP
GO:1900542	regulation of purine nucleotide metaboli...	7	5	4	0.3589	1	BP
GO:0006140	regulation of nucleotide metabolic proce...	7	5	4	0.3589	1	BP
GO:0061062	regulation of nematode larval developmen...	7	5	4	0.3589	1	BP
GO:0031670	cellular response to nutrient	7	5	4	0.3589	1	BP
GO:0043550	regulation of lipid kinase activity	7	5	4	0.3589	1	BP
GO:0043525	positive regulation of neuron apoptotic ...	7	5	4	0.3589	1	BP
GO:0022404	molting cycle process	7	5	4	0.3589	1	BP
GO:0035914	skeletal muscle cell differentiation	7	5	4	0.3589	1	BP
GO:0006885	regulation of pH	7	5	4	0.3589	1	BP
GO:0015918	sterol transport	7	5	4	0.3589	1	BP
GO:0051964	negative regulation of synapse assembly	7	5	4	0.3589	1	BP
GO:0046552	photoreceptor cell fate commitment	7	5	4	0.3589	1	BP
GO:0006611	protein export from nucleus	7	5	4	0.3589	1	BP
GO:0008033	tRNA processing	7	5	4	0.3589	1	BP
GO:1905809	negative regulation of synapse organizat...	7	5	4	0.3589	1	BP
GO:0050866	negative regulation of cell activation	7	5	4	0.3589	1	BP
GO:0032007	negative regulation of TOR signaling	7	5	4	0.3589	1	BP
GO:0009791	post-embryonic development	77	46	44.02	0.3599	1	BP
GO:0051094	positive regulation of developmental pro...	96	57	54.88	0.3603	1	BP
GO:0070588	calcium ion transmembrane transport	29	18	16.58	0.3649	1	BP
GO:0008306	associative learning	29	18	16.58	0.3649	1	BP
GO:0051047	positive regulation of secretion	29	18	16.58	0.3649	1	BP
GO:0045926	negative regulation of growth	29	18	16.58	0.3649	1	BP
GO:0048592	eye morphogenesis	29	18	16.58	0.3649	1	BP
GO:0062012	regulation of small molecule metabolic p...	29	18	16.58	0.3649	1	BP
GO:0046879	hormone secretion	29	18	16.58	0.3649	1	BP
GO:0030155	regulation of cell adhesion	29	18	16.58	0.3649	1	BP
GO:0071495	cellular response to endogenous stimulus	84	50	48.02	0.365	1	BP
GO:0048569	post-embryonic animal organ development	53	32	30.3	0.3661	1	BP
GO:0008283	cell population proliferation	110	65	62.88	0.3678	1	BP
GO:1903507	negative regulation of nucleic acid-temp...	72	43	41.16	0.3694	1	BP
GO:1902679	negative regulation of RNA biosynthetic ...	72	43	41.16	0.3694	1	BP
GO:0007399	nervous system development	192	121	109.75	0.3724	1	BP
GO:0044255	cellular lipid metabolic process	60	36	34.3	0.3733	1	BP
GO:0001822	kidney development	24	15	13.72	0.3751	1	BP
GO:0035220	wing disc development	24	15	13.72	0.3751	1	BP
GO:0043933	protein-containing complex organization	105	62	60.02	0.3769	1	BP
GO:0040017	positive regulation of locomotion	36	22	20.58	0.3777	1	BP
GO:0033554	cellular response to stress	138	81	78.89	0.3788	1	BP
GO:0022412	cellular process involved in reproductio...	67	40	38.3	0.3793	1	BP
GO:0007389	pattern specification process	52	37	29.73	0.3861	1	BP
GO:0120032	regulation of plasma membrane bounded ce...	19	12	10.86	0.3862	1	BP
GO:0001508	action potential	19	12	10.86	0.3862	1	BP
GO:0040013	negative regulation of locomotion	19	12	10.86	0.3862	1	BP
GO:0060491	regulation of cell projection assembly	19	12	10.86	0.3862	1	BP
GO:0035637	multicellular organismal signaling	19	12	10.86	0.3862	1	BP
GO:0030073	insulin secretion	19	12	10.86	0.3862	1	BP
GO:0043065	positive regulation of apoptotic process	43	26	24.58	0.3874	1	BP
GO:0001655	urogenital system development	31	19	17.72	0.3892	1	BP
GO:1903829	positive regulation of protein localizat...	31	19	17.72	0.3892	1	BP
GO:0051049	regulation of transport	107	63	61.17	0.3894	1	BP
GO:0051338	regulation of transferase activity	62	37	35.44	0.3898	1	BP
GO:0006915	apoptotic process	88	52	50.3	0.3927	1	BP
GO:0009987	cellular process	652	376	372.71	0.3931	1	BP
GO:0031323	regulation of cellular metabolic process	297	172	169.78	0.3939	1	BP
GO:0044419	biological process involved in interspec...	69	41	39.44	0.3949	1	BP
GO:0060041	retina development in camera-type eye	14	9	8	0.3983	1	BP
GO:0071383	cellular response to steroid hormone sti...	14	9	8	0.3983	1	BP
GO:0051169	nuclear transport	14	9	8	0.3983	1	BP
GO:0030010	establishment of cell polarity	14	9	8	0.3983	1	BP
GO:0009583	detection of light stimulus	14	9	8	0.3983	1	BP
GO:0045785	positive regulation of cell adhesion	14	9	8	0.3983	1	BP
GO:0050896	response to stimulus	388	241	221.8	0.399	1	BP
GO:0071496	cellular response to external stimulus	38	23	21.72	0.3993	1	BP
GO:1902903	regulation of supramolecular fiber organ...	26	16	14.86	0.4019	1	BP
GO:0035120	post-embryonic appendage morphogenesis	26	16	14.86	0.4019	1	BP
GO:0050878	regulation of body fluid levels	26	16	14.86	0.4019	1	BP
GO:0001934	positive regulation of protein phosphory...	45	27	25.72	0.4069	1	BP
GO:0006139	nucleobase-containing compound metabolic...	259	150	148.05	0.409	1	BP
GO:0006725	cellular aromatic compound metabolic pro...	273	158	156.06	0.41	1	BP
GO:0006811	ion transport	100	63	57.16	0.4104	1	BP
GO:1901890	positive regulation of cell junction ass...	9	6	5.14	0.4118	1	BP
GO:0021782	glial cell development	9	6	5.14	0.4118	1	BP
GO:0033238	regulation of cellular amine metabolic p...	9	6	5.14	0.4118	1	BP
GO:0048844	artery morphogenesis	9	6	5.14	0.4118	1	BP
GO:0080164	regulation of nitric oxide metabolic pro...	9	6	5.14	0.4118	1	BP
GO:0051489	regulation of filopodium assembly	9	6	5.14	0.4118	1	BP
GO:0048546	digestive tract morphogenesis	9	6	5.14	0.4118	1	BP
GO:1903426	regulation of reactive oxygen species bi...	9	6	5.14	0.4118	1	BP
GO:0051262	protein tetramerization	9	6	5.14	0.4118	1	BP
GO:1903409	reactive oxygen species biosynthetic pro...	9	6	5.14	0.4118	1	BP
GO:0051283	negative regulation of sequestering of c...	9	6	5.14	0.4118	1	BP
GO:0046328	regulation of JNK cascade	9	6	5.14	0.4118	1	BP
GO:0071868	cellular response to monoamine stimulus	9	6	5.14	0.4118	1	BP
GO:0071869	response to catecholamine	9	6	5.14	0.4118	1	BP
GO:0071870	cellular response to catecholamine stimu...	9	6	5.14	0.4118	1	BP
GO:0071824	protein-DNA complex subunit organization	9	6	5.14	0.4118	1	BP
GO:0043281	regulation of cysteine-type endopeptidas...	9	6	5.14	0.4118	1	BP
GO:0006275	regulation of DNA replication	9	6	5.14	0.4118	1	BP
GO:0042303	molting cycle	9	6	5.14	0.4118	1	BP
GO:0046209	nitric oxide metabolic process	9	6	5.14	0.4118	1	BP
GO:1905330	regulation of morphogenesis of an epithe...	9	6	5.14	0.4118	1	BP
GO:0022408	negative regulation of cell-cell adhesio...	9	6	5.14	0.4118	1	BP
GO:0006809	nitric oxide biosynthetic process	9	6	5.14	0.4118	1	BP
GO:0046847	filopodium assembly	9	6	5.14	0.4118	1	BP
GO:0045428	regulation of nitric oxide biosynthetic ...	9	6	5.14	0.4118	1	BP
GO:2000116	regulation of cysteine-type endopeptidas...	9	6	5.14	0.4118	1	BP
GO:2000243	positive regulation of reproductive proc...	9	6	5.14	0.4118	1	BP
GO:0009584	detection of visible light	9	6	5.14	0.4118	1	BP
GO:0043949	regulation of cAMP-mediated signaling	9	6	5.14	0.4118	1	BP
GO:0033157	regulation of intracellular protein tran...	9	6	5.14	0.4118	1	BP
GO:0048511	rhythmic process	33	20	18.86	0.4124	1	BP
GO:0001101	response to acid chemical	33	20	18.86	0.4124	1	BP
GO:0002682	regulation of immune system process	52	31	29.73	0.4129	1	BP
GO:0034220	ion transmembrane transport	79	51	45.16	0.4149	1	BP
GO:0032103	positive regulation of response to exter...	21	13	12	0.4163	1	BP
GO:0007472	wing disc morphogenesis	21	13	12	0.4163	1	BP
GO:0060538	skeletal muscle organ development	21	13	12	0.4163	1	BP
GO:0002444	myeloid leukocyte mediated immunity	21	13	12	0.4163	1	BP
GO:0002446	neutrophil mediated immunity	21	13	12	0.4163	1	BP
GO:1902115	regulation of organelle assembly	21	13	12	0.4163	1	BP
GO:0009743	response to carbohydrate	21	13	12	0.4163	1	BP
GO:0050768	negative regulation of neurogenesis	21	13	12	0.4163	1	BP
GO:0050778	positive regulation of immune response	21	13	12	0.4163	1	BP
GO:2000113	negative regulation of cellular macromol...	85	50	48.59	0.4171	1	BP
GO:0051707	response to other organism	59	35	33.73	0.4178	1	BP
GO:0043207	response to external biotic stimulus	59	35	33.73	0.4178	1	BP
GO:1901360	organic cyclic compound metabolic proces...	282	163	161.2	0.4193	1	BP
GO:0051347	positive regulation of transferase activ...	40	24	22.87	0.42	1	BP
GO:0071407	cellular response to organic cyclic comp...	40	24	22.87	0.42	1	BP
GO:0051259	protein complex oligomerization	40	24	22.87	0.42	1	BP
GO:0045786	negative regulation of cell cycle	40	24	22.87	0.42	1	BP
GO:0001932	regulation of protein phosphorylation	66	39	37.73	0.4219	1	BP
GO:0051716	cellular response to stimulus	315	203	180.07	0.423	1	BP
GO:0042221	response to chemical	235	136	134.34	0.4251	1	BP
GO:0055075	potassium ion homeostasis	4	3	2.29	0.4265	1	BP
GO:0055078	sodium ion homeostasis	4	3	2.29	0.4265	1	BP
GO:0001702	gastrulation with mouth forming second	4	3	2.29	0.4265	1	BP
GO:0018996	molting cycle, collagen and cuticulin-ba...	4	3	2.29	0.4265	1	BP
GO:0033280	response to vitamin D	4	3	2.29	0.4265	1	BP
GO:0045682	regulation of epidermis development	4	3	2.29	0.4265	1	BP
GO:0021702	cerebellar Purkinje cell differentiation	4	3	2.29	0.4265	1	BP
GO:0001824	blastocyst development	4	3	2.29	0.4265	1	BP
GO:0010833	telomere maintenance via telomere length...	4	3	2.29	0.4265	1	BP
GO:1902930	regulation of alcohol biosynthetic proce...	4	3	2.29	0.4265	1	BP
GO:0010591	regulation of lamellipodium assembly	4	3	2.29	0.4265	1	BP
GO:0090505	epiboly involved in wound healing	4	3	2.29	0.4265	1	BP
GO:0001569	branching involved in blood vessel morph...	4	3	2.29	0.4265	1	BP
GO:0060088	auditory receptor cell stereocilium orga...	4	3	2.29	0.4265	1	BP
GO:1904398	positive regulation of neuromuscular jun...	4	3	2.29	0.4265	1	BP
GO:0060004	reflex	4	3	2.29	0.4265	1	BP
GO:0007004	telomere maintenance via telomerase	4	3	2.29	0.4265	1	BP
GO:0048190	wing disc dorsal/ventral pattern formati...	4	3	2.29	0.4265	1	BP
GO:0021587	cerebellum morphogenesis	4	3	2.29	0.4265	1	BP
GO:0051058	negative regulation of small GTPase medi...	4	3	2.29	0.4265	1	BP
GO:0036257	multivesicular body organization	4	3	2.29	0.4265	1	BP
GO:0036258	multivesicular body assembly	4	3	2.29	0.4265	1	BP
GO:0051028	mRNA transport	4	3	2.29	0.4265	1	BP
GO:0021532	neural tube patterning	4	3	2.29	0.4265	1	BP
GO:0021692	cerebellar Purkinje cell layer morphogen...	4	3	2.29	0.4265	1	BP
GO:0021694	cerebellar Purkinje cell layer formation	4	3	2.29	0.4265	1	BP
GO:0021696	cerebellar cortex morphogenesis	4	3	2.29	0.4265	1	BP
GO:0021697	cerebellar cortex formation	4	3	2.29	0.4265	1	BP
GO:0044319	wound healing, spreading of cells	4	3	2.29	0.4265	1	BP
GO:0048286	lung alveolus development	4	3	2.29	0.4265	1	BP
GO:0045912	negative regulation of carbohydrate meta...	4	3	2.29	0.4265	1	BP
GO:1904407	positive regulation of nitric oxide meta...	4	3	2.29	0.4265	1	BP
GO:1903076	regulation of protein localization to pl...	4	3	2.29	0.4265	1	BP
GO:0035316	non-sensory hair organization	4	3	2.29	0.4265	1	BP
GO:0035317	imaginal disc-derived wing hair organiza...	4	3	2.29	0.4265	1	BP
GO:0035306	positive regulation of dephosphorylation	4	3	2.29	0.4265	1	BP
GO:0050976	detection of mechanical stimulus involve...	4	3	2.29	0.4265	1	BP
GO:0007379	segment specification	4	3	2.29	0.4265	1	BP
GO:0050931	pigment cell differentiation	4	3	2.29	0.4265	1	BP
GO:0061951	establishment of protein localization to...	4	3	2.29	0.4265	1	BP
GO:0023041	neuronal signal transduction	4	3	2.29	0.4265	1	BP
GO:0032228	regulation of synaptic transmission, GAB...	4	3	2.29	0.4265	1	BP
GO:0071384	cellular response to corticosteroid stim...	4	3	2.29	0.4265	1	BP
GO:0071385	cellular response to glucocorticoid stim...	4	3	2.29	0.4265	1	BP
GO:0071320	cellular response to cAMP	4	3	2.29	0.4265	1	BP
GO:0032204	regulation of telomere maintenance	4	3	2.29	0.4265	1	BP
GO:0048865	stem cell fate commitment	4	3	2.29	0.4265	1	BP
GO:0048867	stem cell fate determination	4	3	2.29	0.4265	1	BP
GO:0007464	R3/R4 cell fate commitment	4	3	2.29	0.4265	1	BP
GO:0010960	magnesium ion homeostasis	4	3	2.29	0.4265	1	BP
GO:0010951	negative regulation of endopeptidase act...	4	3	2.29	0.4265	1	BP
GO:0071305	cellular response to vitamin D	4	3	2.29	0.4265	1	BP
GO:0035162	embryonic hemopoiesis	4	3	2.29	0.4265	1	BP
GO:0048840	otolith development	4	3	2.29	0.4265	1	BP
GO:0051303	establishment of chromosome localization	4	3	2.29	0.4265	1	BP
GO:0001942	hair follicle development	4	3	2.29	0.4265	1	BP
GO:0032784	regulation of DNA-templated transcriptio...	4	3	2.29	0.4265	1	BP
GO:0006026	aminoglycan catabolic process	4	3	2.29	0.4265	1	BP
GO:0006027	glycosaminoglycan catabolic process	4	3	2.29	0.4265	1	BP
GO:0051452	intracellular pH reduction	4	3	2.29	0.4265	1	BP
GO:0008542	visual learning	4	3	2.29	0.4265	1	BP
GO:0051443	positive regulation of ubiquitin-protein...	4	3	2.29	0.4265	1	BP
GO:0072583	clathrin-dependent endocytosis	4	3	2.29	0.4265	1	BP
GO:0031333	negative regulation of protein-containin...	4	3	2.29	0.4265	1	BP
GO:1900180	regulation of protein localization to nu...	4	3	2.29	0.4265	1	BP
GO:0060117	auditory receptor cell development	4	3	2.29	0.4265	1	BP
GO:0048532	anatomical structure arrangement	4	3	2.29	0.4265	1	BP
GO:1903317	regulation of protein maturation	4	3	2.29	0.4265	1	BP
GO:0071166	ribonucleoprotein complex localization	4	3	2.29	0.4265	1	BP
GO:0007296	vitellogenesis	4	3	2.29	0.4265	1	BP
GO:0048661	positive regulation of smooth muscle cel...	4	3	2.29	0.4265	1	BP
GO:0008631	intrinsic apoptotic signaling pathway in...	4	3	2.29	0.4265	1	BP
GO:0048668	collateral sprouting	4	3	2.29	0.4265	1	BP
GO:0038095	Fc-epsilon receptor signaling pathway	4	3	2.29	0.4265	1	BP
GO:0007280	pole cell migration	4	3	2.29	0.4265	1	BP
GO:0072676	lymphocyte migration	4	3	2.29	0.4265	1	BP
GO:0071295	cellular response to vitamin	4	3	2.29	0.4265	1	BP
GO:1903428	positive regulation of reactive oxygen s...	4	3	2.29	0.4265	1	BP
GO:0009066	aspartate family amino acid metabolic pr...	4	3	2.29	0.4265	1	BP
GO:1903432	regulation of TORC1 signaling	4	3	2.29	0.4265	1	BP
GO:0062014	negative regulation of small molecule me...	4	3	2.29	0.4265	1	BP
GO:0018022	peptidyl-lysine methylation	4	3	2.29	0.4265	1	BP
GO:0071276	cellular response to cadmium ion	4	3	2.29	0.4265	1	BP
GO:0002093	auditory receptor cell morphogenesis	4	3	2.29	0.4265	1	BP
GO:0032506	cytokinetic process	4	3	2.29	0.4265	1	BP
GO:0032509	endosome transport via multivesicular bo...	4	3	2.29	0.4265	1	BP
GO:0071230	cellular response to amino acid stimulus	4	3	2.29	0.4265	1	BP
GO:0060788	ectodermal placode formation	4	3	2.29	0.4265	1	BP
GO:0044550	secondary metabolite biosynthetic proces...	4	3	2.29	0.4265	1	BP
GO:0015870	acetylcholine transport	4	3	2.29	0.4265	1	BP
GO:0000731	DNA synthesis involved in DNA repair	4	3	2.29	0.4265	1	BP
GO:0006301	postreplication repair	4	3	2.29	0.4265	1	BP
GO:0043171	peptide catabolic process	4	3	2.29	0.4265	1	BP
GO:0003299	muscle hypertrophy in response to stress	4	3	2.29	0.4265	1	BP
GO:0051703	biological process involved in intraspec...	4	3	2.29	0.4265	1	BP
GO:0051897	positive regulation of protein kinase B ...	4	3	2.29	0.4265	1	BP
GO:0006405	RNA export from nucleus	4	3	2.29	0.4265	1	BP
GO:0006406	mRNA export from nucleus	4	3	2.29	0.4265	1	BP
GO:0043278	response to morphine	4	3	2.29	0.4265	1	BP
GO:0014072	response to isoquinoline alkaloid	4	3	2.29	0.4265	1	BP
GO:0014016	neuroblast differentiation	4	3	2.29	0.4265	1	BP
GO:0014017	neuroblast fate commitment	4	3	2.29	0.4265	1	BP
GO:0014044	Schwann cell development	4	3	2.29	0.4265	1	BP
GO:0014037	Schwann cell differentiation	4	3	2.29	0.4265	1	BP
GO:0051599	response to hydrostatic pressure	4	3	2.29	0.4265	1	BP
GO:0071542	dopaminergic neuron differentiation	4	3	2.29	0.4265	1	BP
GO:0019985	translesion synthesis	4	3	2.29	0.4265	1	BP
GO:1902305	regulation of sodium ion transmembrane t...	4	3	2.29	0.4265	1	BP
GO:0006297	nucleotide-excision repair, DNA gap fill...	4	3	2.29	0.4265	1	BP
GO:0071697	ectodermal placode morphogenesis	4	3	2.29	0.4265	1	BP
GO:0006284	base-excision repair	4	3	2.29	0.4265	1	BP
GO:0006278	RNA-templated DNA biosynthetic process	4	3	2.29	0.4265	1	BP
GO:0050000	chromosome localization	4	3	2.29	0.4265	1	BP
GO:1901019	regulation of calcium ion transmembrane ...	4	3	2.29	0.4265	1	BP
GO:0042474	middle ear morphogenesis	4	3	2.29	0.4265	1	BP
GO:0042440	pigment metabolic process	4	3	2.29	0.4265	1	BP
GO:0030002	cellular anion homeostasis	4	3	2.29	0.4265	1	BP
GO:0046755	viral budding	4	3	2.29	0.4265	1	BP
GO:1902106	negative regulation of leukocyte differe...	4	3	2.29	0.4265	1	BP
GO:2000379	positive regulation of reactive oxygen s...	4	3	2.29	0.4265	1	BP
GO:0022405	hair cycle process	4	3	2.29	0.4265	1	BP
GO:1903649	regulation of cytoplasmic transport	4	3	2.29	0.4265	1	BP
GO:0098773	skin epidermis development	4	3	2.29	0.4265	1	BP
GO:0035902	response to immobilization stress	4	3	2.29	0.4265	1	BP
GO:0046856	phosphatidylinositol dephosphorylation	4	3	2.29	0.4265	1	BP
GO:0098743	cell aggregation	4	3	2.29	0.4265	1	BP
GO:0046843	dorsal appendage formation	4	3	2.29	0.4265	1	BP
GO:0046839	phospholipid dephosphorylation	4	3	2.29	0.4265	1	BP
GO:0006582	melanin metabolic process	4	3	2.29	0.4265	1	BP
GO:0042276	error-prone translesion synthesis	4	3	2.29	0.4265	1	BP
GO:0045429	positive regulation of nitric oxide bios...	4	3	2.29	0.4265	1	BP
GO:0071985	multivesicular body sorting pathway	4	3	2.29	0.4265	1	BP
GO:0042220	response to cocaine	4	3	2.29	0.4265	1	BP
GO:0051965	positive regulation of synapse assembly	4	3	2.29	0.4265	1	BP
GO:0000920	septum digestion after cytokinesis	4	3	2.29	0.4265	1	BP
GO:0006536	glutamate metabolic process	4	3	2.29	0.4265	1	BP
GO:1902743	regulation of lamellipodium organization	4	3	2.29	0.4265	1	BP
GO:0046580	negative regulation of Ras protein signa...	4	3	2.29	0.4265	1	BP
GO:1901374	acetate ester transport	4	3	2.29	0.4265	1	BP
GO:0030320	cellular monovalent inorganic anion home...	4	3	2.29	0.4265	1	BP
GO:0002822	regulation of adaptive immune response b...	4	3	2.29	0.4265	1	BP
GO:0002819	regulation of adaptive immune response	4	3	2.29	0.4265	1	BP
GO:0098693	regulation of synaptic vesicle cycle	4	3	2.29	0.4265	1	BP
GO:0030488	tRNA methylation	4	3	2.29	0.4265	1	BP
GO:0010466	negative regulation of peptidase activit...	4	3	2.29	0.4265	1	BP
GO:0043951	negative regulation of cAMP-mediated sig...	4	3	2.29	0.4265	1	BP
GO:0090136	epithelial cell-cell adhesion	4	3	2.29	0.4265	1	BP
GO:0090103	cochlea morphogenesis	4	3	2.29	0.4265	1	BP
GO:0048056	R3/R4 cell differentiation	4	3	2.29	0.4265	1	BP
GO:2000736	regulation of stem cell differentiation	4	3	2.29	0.4265	1	BP
GO:1902669	positive regulation of axon guidance	4	3	2.29	0.4265	1	BP
GO:0048024	regulation of mRNA splicing, via spliceo...	4	3	2.29	0.4265	1	BP
GO:0010172	embryonic body morphogenesis	4	3	2.29	0.4265	1	BP
GO:0030148	sphingolipid biosynthetic process	4	3	2.29	0.4265	1	BP
GO:0014898	cardiac muscle hypertrophy in response t...	4	3	2.29	0.4265	1	BP
GO:0014887	cardiac muscle adaptation	4	3	2.29	0.4265	1	BP
GO:0014888	striated muscle adaptation	4	3	2.29	0.4265	1	BP
GO:0006998	nuclear envelope organization	4	3	2.29	0.4265	1	BP
GO:0045887	positive regulation of synaptic assembly...	4	3	2.29	0.4265	1	BP
GO:0042633	hair cycle	4	3	2.29	0.4265	1	BP
GO:0050891	multicellular organismal water homeostas...	4	3	2.29	0.4265	1	BP
GO:0032042	mitochondrial DNA metabolic process	4	3	2.29	0.4265	1	BP
GO:0048545	response to steroid hormone	28	17	16.01	0.4271	1	BP
GO:0016070	RNA metabolic process	209	121	119.47	0.432	1	BP
GO:0050806	positive regulation of synaptic transmis...	16	10	9.15	0.4332	1	BP
GO:0032259	methylation	16	10	9.15	0.4332	1	BP
GO:0050905	neuromuscular process	16	10	9.15	0.4332	1	BP
GO:0021915	neural tube development	16	10	9.15	0.4332	1	BP
GO:0046395	carboxylic acid catabolic process	16	10	9.15	0.4332	1	BP
GO:0000910	cytokinesis	16	10	9.15	0.4332	1	BP
GO:0016054	organic acid catabolic process	16	10	9.15	0.4332	1	BP
GO:0045927	positive regulation of growth	35	21	20.01	0.4345	1	BP
GO:0051301	cell division	35	21	20.01	0.4345	1	BP
GO:0044772	mitotic cell cycle phase transition	35	21	20.01	0.4345	1	BP
GO:0010628	positive regulation of gene expression	108	63	61.74	0.4371	1	BP
GO:0080134	regulation of response to stress	75	44	42.87	0.4402	1	BP
GO:0016331	morphogenesis of embryonic epithelium	23	14	13.15	0.4439	1	BP
GO:0000209	protein polyubiquitination	23	14	13.15	0.4439	1	BP
GO:0018105	peptidyl-serine phosphorylation	23	14	13.15	0.4439	1	BP
GO:0018209	peptidyl-serine modification	23	14	13.15	0.4439	1	BP
GO:2000147	positive regulation of cell motility	23	14	13.15	0.4439	1	BP
GO:0030335	positive regulation of cell migration	23	14	13.15	0.4439	1	BP
GO:0042327	positive regulation of phosphorylation	49	29	28.01	0.4441	1	BP
GO:0090066	regulation of anatomical structure size	56	33	32.01	0.4475	1	BP
GO:0009887	animal organ morphogenesis	103	60	58.88	0.448	1	BP
GO:0009607	response to biotic stimulus	63	37	36.01	0.4503	1	BP
GO:0009914	hormone transport	30	18	17.15	0.4507	1	BP
GO:0048285	organelle fission	30	18	17.15	0.4507	1	BP
GO:0050767	regulation of neurogenesis	70	41	40.01	0.4527	1	BP
GO:0010770	positive regulation of cell morphogenesi...	11	7	6.29	0.4544	1	BP
GO:0016485	protein processing	11	7	6.29	0.4544	1	BP
GO:0003014	renal system process	11	7	6.29	0.4544	1	BP
GO:0050920	regulation of chemotaxis	11	7	6.29	0.4544	1	BP
GO:0019226	transmission of nerve impulse	11	7	6.29	0.4544	1	BP
GO:0051494	negative regulation of cytoskeleton orga...	11	7	6.29	0.4544	1	BP
GO:0007179	transforming growth factor beta receptor...	11	7	6.29	0.4544	1	BP
GO:0032872	regulation of stress-activated MAPK casc...	11	7	6.29	0.4544	1	BP
GO:0062013	positive regulation of small molecule me...	11	7	6.29	0.4544	1	BP
GO:0060840	artery development	11	7	6.29	0.4544	1	BP
GO:0060563	neuroepithelial cell differentiation	11	7	6.29	0.4544	1	BP
GO:0090092	regulation of transmembrane receptor pro...	11	7	6.29	0.4544	1	BP
GO:0060993	kidney morphogenesis	11	7	6.29	0.4544	1	BP
GO:0070302	regulation of stress-activated protein k...	11	7	6.29	0.4544	1	BP
GO:0061337	cardiac conduction	11	7	6.29	0.4544	1	BP
GO:0030282	bone mineralization	11	7	6.29	0.4544	1	BP
GO:0050773	regulation of dendrite development	11	7	6.29	0.4544	1	BP
GO:0050821	protein stabilization	11	7	6.29	0.4544	1	BP
GO:0051253	negative regulation of RNA metabolic pro...	77	45	44.02	0.4547	1	BP
GO:0051345	positive regulation of hydrolase activit...	37	22	21.15	0.4555	1	BP
GO:0051336	regulation of hydrolase activity	58	34	33.16	0.4641	1	BP
GO:0019233	sensory perception of pain	18	11	10.29	0.4641	1	BP
GO:0048863	stem cell differentiation	18	11	10.29	0.4641	1	BP
GO:0044843	cell cycle G1/S phase transition	18	11	10.29	0.4641	1	BP
GO:2000377	regulation of reactive oxygen species me...	18	11	10.29	0.4641	1	BP
GO:0090257	regulation of muscle system process	18	11	10.29	0.4641	1	BP
GO:0050796	regulation of insulin secretion	18	11	10.29	0.4641	1	BP
GO:0006954	inflammatory response	18	11	10.29	0.4641	1	BP
GO:0051222	positive regulation of protein transport	25	15	14.29	0.4695	1	BP
GO:1904951	positive regulation of establishment of ...	25	15	14.29	0.4695	1	BP
GO:0002443	leukocyte mediated immunity	25	15	14.29	0.4695	1	BP
GO:0010558	negative regulation of macromolecule bio...	86	50	49.16	0.4702	1	BP
GO:0051656	establishment of organelle localization	32	19	18.29	0.473	1	BP
GO:0031668	cellular response to extracellular stimu...	32	19	18.29	0.473	1	BP
GO:0045595	regulation of cell differentiation	114	66	65.17	0.4738	1	BP
GO:0007292	female gamete generation	53	31	30.3	0.479	1	BP
GO:0007281	germ cell development	60	35	34.3	0.4802	1	BP
GO:0140352	export from cell	88	56	50.3	0.4807	1	BP
GO:0045934	negative regulation of nucleobase-contai...	81	47	46.3	0.4829	1	BP
