GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0014049	positive regulation of glutamate secreti...	1	1	0.8	0.8006	1	BP
GO:0045820	negative regulation of glycolytic proces...	1	1	0.8	0.8006	1	BP
GO:0007539	primary sex determination, soma	1	1	0.8	0.8006	1	BP
GO:0048535	lymph node development	1	1	0.8	0.8006	1	BP
GO:0048537	mucosa-associated lymphoid tissue develo...	1	1	0.8	0.8006	1	BP
GO:0000966	RNA 5'-end processing	1	1	0.8	0.8006	1	BP
GO:1990314	cellular response to insulin-like growth...	1	1	0.8	0.8006	1	BP
GO:0010624	regulation of Schwann cell proliferation	1	1	0.8	0.8006	1	BP
GO:0045815	epigenetic maintenance of chromatin in t...	1	1	0.8	0.8006	1	BP
GO:0010626	negative regulation of Schwann cell prol...	1	1	0.8	0.8006	1	BP
GO:0045819	positive regulation of glycogen cataboli...	1	1	0.8	0.8006	1	BP
GO:0019430	removal of superoxide radicals	1	1	0.8	0.8006	1	BP
GO:0052575	carbohydrate localization	1	1	0.8	0.8006	1	BP
GO:0052576	carbohydrate storage	1	1	0.8	0.8006	1	BP
GO:0045841	negative regulation of mitotic metaphase...	1	1	0.8	0.8006	1	BP
GO:0045843	negative regulation of striated muscle t...	1	1	0.8	0.8006	1	BP
GO:0000959	mitochondrial RNA metabolic process	1	1	0.8	0.8006	1	BP
GO:0098868	bone growth	1	1	0.8	0.8006	1	BP
GO:0009720	detection of hormone stimulus	1	1	0.8	0.8006	1	BP
GO:1904491	protein localization to ciliary transiti...	1	1	0.8	0.8006	1	BP
GO:0014004	microglia differentiation	1	1	0.8	0.8006	1	BP
GO:0045837	negative regulation of membrane potentia...	1	1	0.8	0.8006	1	BP
GO:0014005	microglia development	1	1	0.8	0.8006	1	BP
GO:0045839	negative regulation of mitotic nuclear d...	1	1	0.8	0.8006	1	BP
GO:0071169	establishment of protein localization to...	1	1	0.8	0.8006	1	BP
GO:0020027	hemoglobin metabolic process	1	1	0.8	0.8006	1	BP
GO:0098886	modification of dendritic spine	1	1	0.8	0.8006	1	BP
GO:0098887	neurotransmitter receptor transport, end...	1	1	0.8	0.8006	1	BP
GO:0010637	negative regulation of mitochondrial fus...	1	1	0.8	0.8006	1	BP
GO:0098870	action potential propagation	1	1	0.8	0.8006	1	BP
GO:0019405	alditol catabolic process	1	1	0.8	0.8006	1	BP
GO:0098877	neurotransmitter receptor transport to p...	1	1	0.8	0.8006	1	BP
GO:0048690	regulation of axon extension involved in...	1	1	0.8	0.8006	1	BP
GO:0048691	positive regulation of axon extension in...	1	1	0.8	0.8006	1	BP
GO:0010603	regulation of cytoplasmic mRNA processin...	1	1	0.8	0.8006	1	BP
GO:0090311	regulation of protein deacetylation	1	1	0.8	0.8006	1	BP
GO:0097094	craniofacial suture morphogenesis	1	1	0.8	0.8006	1	BP
GO:0048664	neuron fate determination	1	1	0.8	0.8006	1	BP
GO:0048669	collateral sprouting in absence of injur...	1	1	0.8	0.8006	1	BP
GO:0039521	suppression by virus of host autophagy	1	1	0.8	0.8006	1	BP
GO:1901382	regulation of chorionic trophoblast cell...	1	1	0.8	0.8006	1	BP
GO:1901385	regulation of voltage-gated calcium chan...	1	1	0.8	0.8006	1	BP
GO:1901387	positive regulation of voltage-gated cal...	1	1	0.8	0.8006	1	BP
GO:0097062	dendritic spine maintenance	1	1	0.8	0.8006	1	BP
GO:0031424	keratinization	1	1	0.8	0.8006	1	BP
GO:0048681	negative regulation of axon regeneration	1	1	0.8	0.8006	1	BP
GO:0048682	sprouting of injured axon	1	1	0.8	0.8006	1	BP
GO:0039519	modulation by virus of host autophagy	1	1	0.8	0.8006	1	BP
GO:0048686	regulation of sprouting of injured axon	1	1	0.8	0.8006	1	BP
GO:0097069	cellular response to thyroxine stimulus	1	1	0.8	0.8006	1	BP
GO:0048687	positive regulation of sprouting of inju...	1	1	0.8	0.8006	1	BP
GO:0048689	formation of growth cone in injured axon	1	1	0.8	0.8006	1	BP
GO:0048670	regulation of collateral sprouting	1	1	0.8	0.8006	1	BP
GO:0048671	negative regulation of collateral sprout...	1	1	0.8	0.8006	1	BP
GO:0048674	collateral sprouting of injured axon	1	1	0.8	0.8006	1	BP
GO:2000542	negative regulation of gastrulation	1	1	0.8	0.8006	1	BP
GO:0048677	axon extension involved in regeneration	1	1	0.8	0.8006	1	BP
GO:0036372	opsin transport	1	1	0.8	0.8006	1	BP
GO:0007621	negative regulation of female receptivit...	1	1	0.8	0.8006	1	BP
GO:0007625	grooming behavior	1	1	0.8	0.8006	1	BP
GO:0031443	fast-twitch skeletal muscle fiber contra...	1	1	0.8	0.8006	1	BP
GO:0048620	post-embryonic hindgut morphogenesis	1	1	0.8	0.8006	1	BP
GO:0097084	vascular associated smooth muscle cell d...	1	1	0.8	0.8006	1	BP
GO:0031446	regulation of fast-twitch skeletal muscl...	1	1	0.8	0.8006	1	BP
GO:0007629	flight behavior	1	1	0.8	0.8006	1	BP
GO:0031448	positive regulation of fast-twitch skele...	1	1	0.8	0.8006	1	BP
GO:0048625	myoblast fate commitment	1	1	0.8	0.8006	1	BP
GO:0032960	regulation of inositol trisphosphate bio...	1	1	0.8	0.8006	1	BP
GO:0071108	protein K48-linked deubiquitination	1	1	0.8	0.8006	1	BP
GO:0032964	collagen biosynthetic process	1	1	0.8	0.8006	1	BP
GO:1901314	regulation of histone H2A K63-linked ubi...	1	1	0.8	0.8006	1	BP
GO:2000537	regulation of B cell chemotaxis	1	1	0.8	0.8006	1	BP
GO:1901315	negative regulation of histone H2A K63-l...	1	1	0.8	0.8006	1	BP
GO:0032965	regulation of collagen biosynthetic proc...	1	1	0.8	0.8006	1	BP
GO:2000538	positive regulation of B cell chemotaxis	1	1	0.8	0.8006	1	BP
GO:1901317	regulation of flagellated sperm motility	1	1	0.8	0.8006	1	BP
GO:0032968	positive regulation of transcription elo...	1	1	0.8	0.8006	1	BP
GO:0045586	regulation of gamma-delta T cell differe...	1	1	0.8	0.8006	1	BP
GO:0045588	positive regulation of gamma-delta T cel...	1	1	0.8	0.8006	1	BP
GO:0034104	negative regulation of tissue remodeling	1	1	0.8	0.8006	1	BP
GO:0045589	regulation of regulatory T cell differen...	1	1	0.8	0.8006	1	BP
GO:0032954	regulation of cytokinetic process	1	1	0.8	0.8006	1	BP
GO:0036315	cellular response to sterol	1	1	0.8	0.8006	1	BP
GO:0032957	inositol trisphosphate metabolic process	1	1	0.8	0.8006	1	BP
GO:0032958	inositol phosphate biosynthetic process	1	1	0.8	0.8006	1	BP
GO:0032959	inositol trisphosphate biosynthetic proc...	1	1	0.8	0.8006	1	BP
GO:0045577	regulation of B cell differentiation	1	1	0.8	0.8006	1	BP
GO:0045579	positive regulation of B cell differenti...	1	1	0.8	0.8006	1	BP
GO:0007630	jump response	1	1	0.8	0.8006	1	BP
GO:0036343	psychomotor behavior	1	1	0.8	0.8006	1	BP
GO:0036344	platelet morphogenesis	1	1	0.8	0.8006	1	BP
GO:1901336	lactone biosynthetic process	1	1	0.8	0.8006	1	BP
GO:0032986	protein-DNA complex disassembly	1	1	0.8	0.8006	1	BP
GO:0007634	optokinetic behavior	1	1	0.8	0.8006	1	BP
GO:0032988	ribonucleoprotein complex disassembly	1	1	0.8	0.8006	1	BP
GO:0042364	water-soluble vitamin biosynthetic proce...	1	1	0.8	0.8006	1	BP
GO:0007636	chemosensory jump behavior	1	1	0.8	0.8006	1	BP
GO:0071294	cellular response to zinc ion	1	1	0.8	0.8006	1	BP
GO:0048635	negative regulation of muscle organ deve...	1	1	0.8	0.8006	1	BP
GO:0032976	release of matrix enzymes from mitochond...	1	1	0.8	0.8006	1	BP
GO:0042354	L-fucose metabolic process	1	1	0.8	0.8006	1	BP
GO:0036336	dendritic cell migration	1	1	0.8	0.8006	1	BP
GO:0042355	L-fucose catabolic process	1	1	0.8	0.8006	1	BP
GO:1990416	cellular response to brain-derived neuro...	1	1	0.8	0.8006	1	BP
GO:0097049	motor neuron apoptotic process	1	1	0.8	0.8006	1	BP
GO:0032924	activin receptor signaling pathway	1	1	0.8	0.8006	1	BP
GO:0032925	regulation of activin receptor signaling...	1	1	0.8	0.8006	1	BP
GO:1990440	positive regulation of transcription fro...	1	1	0.8	0.8006	1	BP
GO:1990441	negative regulation of transcription fro...	1	1	0.8	0.8006	1	BP
GO:0007604	phototransduction, UV	1	1	0.8	0.8006	1	BP
GO:0009812	flavonoid metabolic process	1	1	0.8	0.8006	1	BP
GO:2000690	regulation of cardiac muscle cell myobla...	1	1	0.8	0.8006	1	BP
GO:2000691	negative regulation of cardiac muscle ce...	1	1	0.8	0.8006	1	BP
GO:0036302	atrioventricular canal development	1	1	0.8	0.8006	1	BP
GO:2000696	regulation of epithelial cell differenti...	1	1	0.8	0.8006	1	BP
GO:0042321	negative regulation of circadian sleep/w...	1	1	0.8	0.8006	1	BP
GO:0032945	negative regulation of mononuclear cell ...	1	1	0.8	0.8006	1	BP
GO:2000698	positive regulation of epithelial cell d...	1	1	0.8	0.8006	1	BP
GO:0042323	negative regulation of circadian sleep/w...	1	1	0.8	0.8006	1	BP
GO:0071250	cellular response to nitrite	1	1	0.8	0.8006	1	BP
GO:0036306	embryonic heart tube elongation	1	1	0.8	0.8006	1	BP
GO:0032930	positive regulation of superoxide anion ...	1	1	0.8	0.8006	1	BP
GO:0071280	cellular response to copper ion	1	1	0.8	0.8006	1	BP
GO:0071287	cellular response to manganese ion	1	1	0.8	0.8006	1	BP
GO:0097009	energy homeostasis	1	1	0.8	0.8006	1	BP
GO:0045500	sevenless signaling pathway	1	1	0.8	0.8006	1	BP
GO:0036491	regulation of translation initiation in ...	1	1	0.8	0.8006	1	BP
GO:0036492	eiF2alpha phosphorylation in response to...	1	1	0.8	0.8006	1	BP
GO:0036493	positive regulation of translation in re...	1	1	0.8	0.8006	1	BP
GO:0090427	activation of meiosis	1	1	0.8	0.8006	1	BP
GO:0042337	cuticle development involved in chitin-b...	1	1	0.8	0.8006	1	BP
GO:0031167	rRNA methylation	1	1	0.8	0.8006	1	BP
GO:0071226	cellular response to molecule of fungal ...	1	1	0.8	0.8006	1	BP
GO:2000651	positive regulation of sodium ion transm...	1	1	0.8	0.8006	1	BP
GO:0032900	negative regulation of neurotrophin prod...	1	1	0.8	0.8006	1	BP
GO:1904180	negative regulation of membrane depolari...	1	1	0.8	0.8006	1	BP
GO:0039689	negative stranded viral RNA replication	1	1	0.8	0.8006	1	BP
GO:0034224	cellular response to zinc ion starvation	1	1	0.8	0.8006	1	BP
GO:0071218	cellular response to misfolded protein	1	1	0.8	0.8006	1	BP
GO:0060396	growth hormone receptor signaling pathwa...	1	1	0.8	0.8006	1	BP
GO:0050960	detection of temperature stimulus involv...	1	1	0.8	0.8006	1	BP
GO:0071245	cellular response to carbon monoxide	1	1	0.8	0.8006	1	BP
GO:2000671	regulation of motor neuron apoptotic pro...	1	1	0.8	0.8006	1	BP
GO:0050968	detection of chemical stimulus involved ...	1	1	0.8	0.8006	1	BP
GO:2000672	negative regulation of motor neuron apop...	1	1	0.8	0.8006	1	BP
GO:2000675	negative regulation of type B pancreatic...	1	1	0.8	0.8006	1	BP
GO:2000676	positive regulation of type B pancreatic...	1	1	0.8	0.8006	1	BP
GO:2000678	negative regulation of transcription reg...	1	1	0.8	0.8006	1	BP
GO:2000679	positive regulation of transcription reg...	1	1	0.8	0.8006	1	BP
GO:0071233	cellular response to leucine	1	1	0.8	0.8006	1	BP
GO:0050955	thermoception	1	1	0.8	0.8006	1	BP
GO:0034244	negative regulation of transcription elo...	1	1	0.8	0.8006	1	BP
GO:2000620	positive regulation of histone H4-K16 ac...	1	1	0.8	0.8006	1	BP
GO:0050957	equilibrioception	1	1	0.8	0.8006	1	BP
GO:0031120	snRNA pseudouridine synthesis	1	1	0.8	0.8006	1	BP
GO:1904116	response to vasopressin	1	1	0.8	0.8006	1	BP
GO:1904117	cellular response to vasopressin	1	1	0.8	0.8006	1	BP
GO:0060363	cranial suture morphogenesis	1	1	0.8	0.8006	1	BP
GO:0060364	frontal suture morphogenesis	1	1	0.8	0.8006	1	BP
GO:0036484	trunk neural crest cell migration	1	1	0.8	0.8006	1	BP
GO:2000619	negative regulation of histone H4-K16 ac...	1	1	0.8	0.8006	1	BP
GO:0036486	ventral trunk neural crest cell migratio...	1	1	0.8	0.8006	1	BP
GO:0045663	positive regulation of myoblast differen...	1	1	0.8	0.8006	1	BP
GO:1904147	response to nonylphenol	1	1	0.8	0.8006	1	BP
GO:0031115	negative regulation of microtubule polym...	1	1	0.8	0.8006	1	BP
GO:1904148	cellular response to nonylphenol	1	1	0.8	0.8006	1	BP
GO:0060351	cartilage development involved in endoch...	1	1	0.8	0.8006	1	BP
GO:0031118	rRNA pseudouridine synthesis	1	1	0.8	0.8006	1	BP
GO:2000644	regulation of receptor catabolic process	1	1	0.8	0.8006	1	BP
GO:1901423	response to benzene	1	1	0.8	0.8006	1	BP
GO:0090400	stress-induced premature senescence	1	1	0.8	0.8006	1	BP
GO:2000647	negative regulation of stem cell prolife...	1	1	0.8	0.8006	1	BP
GO:0042492	gamma-delta T cell differentiation	1	1	0.8	0.8006	1	BP
GO:0036474	cell death in response to hydrogen perox...	1	1	0.8	0.8006	1	BP
GO:2000649	regulation of sodium ion transmembrane t...	1	1	0.8	0.8006	1	BP
GO:0050922	negative regulation of chemotaxis	1	1	0.8	0.8006	1	BP
GO:0045655	regulation of monocyte differentiation	1	1	0.8	0.8006	1	BP
GO:0031146	SCF-dependent proteasomal ubiquitin-depe...	1	1	0.8	0.8006	1	BP
GO:0045656	negative regulation of monocyte differen...	1	1	0.8	0.8006	1	BP
GO:0060385	axonogenesis involved in innervation	1	1	0.8	0.8006	1	BP
GO:2000637	positive regulation of miRNA-mediated ge...	1	1	0.8	0.8006	1	BP
GO:0045683	negative regulation of epidermis develop...	1	1	0.8	0.8006	1	BP
GO:0045684	positive regulation of epidermis develop...	1	1	0.8	0.8006	1	BP
GO:0045686	negative regulation of glial cell differ...	1	1	0.8	0.8006	1	BP
GO:0050915	sensory perception of sour taste	1	1	0.8	0.8006	1	BP
GO:0050916	sensory perception of sweet taste	1	1	0.8	0.8006	1	BP
GO:0060378	regulation of brood size	1	1	0.8	0.8006	1	BP
GO:0016064	immunoglobulin mediated immune response	1	1	0.8	0.8006	1	BP
GO:0060379	cardiac muscle cell myoblast differentia...	1	1	0.8	0.8006	1	BP
GO:0045671	negative regulation of osteoclast differ...	1	1	0.8	0.8006	1	BP
GO:0019227	neuronal action potential propagation	1	1	0.8	0.8006	1	BP
GO:0006390	mitochondrial transcription	1	1	0.8	0.8006	1	BP
GO:0016057	regulation of membrane potential in phot...	1	1	0.8	0.8006	1	BP
GO:0042463	ocellus photoreceptor cell development	1	1	0.8	0.8006	1	BP
GO:0036446	myofibroblast differentiation	1	1	0.8	0.8006	1	BP
GO:0045622	regulation of T-helper cell differentiat...	1	1	0.8	0.8006	1	BP
GO:0045623	negative regulation of T-helper cell dif...	1	1	0.8	0.8006	1	BP
GO:1902950	regulation of dendritic spine maintenanc...	1	1	0.8	0.8006	1	BP
GO:0060317	cardiac epithelial to mesenchymal transi...	1	1	0.8	0.8006	1	BP
GO:0009589	detection of UV	1	1	0.8	0.8006	1	BP
GO:0019243	methylglyoxal catabolic process to D-lac...	1	1	0.8	0.8006	1	BP
GO:0042454	ribonucleoside catabolic process	1	1	0.8	0.8006	1	BP
GO:0045612	positive regulation of hemocyte differen...	1	1	0.8	0.8006	1	BP
GO:0019249	lactate biosynthetic process	1	1	0.8	0.8006	1	BP
GO:1990117	B cell receptor apoptotic signaling path...	1	1	0.8	0.8006	1	BP
GO:0045617	negative regulation of keratinocyte diff...	1	1	0.8	0.8006	1	BP
GO:0060343	trabecula formation	1	1	0.8	0.8006	1	BP
GO:0019230	proprioception	1	1	0.8	0.8006	1	BP
GO:0060346	bone trabecula formation	1	1	0.8	0.8006	1	BP
GO:0016075	rRNA catabolic process	1	1	0.8	0.8006	1	BP
GO:0016078	tRNA catabolic process	1	1	0.8	0.8006	1	BP
GO:1990144	intrinsic apoptotic signaling pathway in...	1	1	0.8	0.8006	1	BP
GO:0006361	transcription initiation at RNA polymera...	1	1	0.8	0.8006	1	BP
GO:0006362	transcription elongation by RNA polymera...	1	1	0.8	0.8006	1	BP
GO:0006363	termination of RNA polymerase I transcri...	1	1	0.8	0.8006	1	BP
GO:0045647	negative regulation of erythrocyte diffe...	1	1	0.8	0.8006	1	BP
GO:0045648	positive regulation of erythrocyte diffe...	1	1	0.8	0.8006	1	BP
GO:0090160	Golgi to lysosome transport	1	1	0.8	0.8006	1	BP
GO:0090161	Golgi ribbon formation	1	1	0.8	0.8006	1	BP
GO:0042473	outer ear morphogenesis	1	1	0.8	0.8006	1	BP
GO:0042478	regulation of eye photoreceptor cell dev...	1	1	0.8	0.8006	1	BP
GO:0042479	positive regulation of eye photoreceptor...	1	1	0.8	0.8006	1	BP
GO:0042421	norepinephrine biosynthetic process	1	1	0.8	0.8006	1	BP
GO:0090154	positive regulation of sphingolipid bios...	1	1	0.8	0.8006	1	BP
GO:0090155	negative regulation of sphingolipid bios...	1	1	0.8	0.8006	1	BP
GO:0090156	cellular sphingolipid homeostasis	1	1	0.8	0.8006	1	BP
GO:0006384	transcription initiation at RNA polymera...	1	1	0.8	0.8006	1	BP
GO:1902914	regulation of protein polyubiquitination	1	1	0.8	0.8006	1	BP
GO:1902915	negative regulation of protein polyubiqu...	1	1	0.8	0.8006	1	BP
GO:0042415	norepinephrine metabolic process	1	1	0.8	0.8006	1	BP
GO:0090186	regulation of pancreatic juice secretion	1	1	0.8	0.8006	1	BP
GO:0006370	7-methylguanosine mRNA capping	1	1	0.8	0.8006	1	BP
GO:0090188	negative regulation of pancreatic juice ...	1	1	0.8	0.8006	1	BP
GO:0060300	regulation of cytokine activity	1	1	0.8	0.8006	1	BP
GO:0060301	positive regulation of cytokine activity	1	1	0.8	0.8006	1	BP
GO:0006376	mRNA splice site selection	1	1	0.8	0.8006	1	BP
GO:0060305	regulation of cell diameter	1	1	0.8	0.8006	1	BP
GO:1902947	regulation of tau-protein kinase activit...	1	1	0.8	0.8006	1	BP
GO:0006379	mRNA cleavage	1	1	0.8	0.8006	1	BP
GO:0060307	regulation of ventricular cardiac muscle...	1	1	0.8	0.8006	1	BP
GO:1902949	positive regulation of tau-protein kinas...	1	1	0.8	0.8006	1	BP
GO:1904261	positive regulation of basement membrane...	1	1	0.8	0.8006	1	BP
GO:0016037	light absorption	1	1	0.8	0.8006	1	BP
GO:0016039	absorption of UV light	1	1	0.8	0.8006	1	BP
GO:0090177	establishment of planar polarity involve...	1	1	0.8	0.8006	1	BP
GO:0045605	negative regulation of epidermal cell di...	1	1	0.8	0.8006	1	BP
GO:0090178	regulation of establishment of planar po...	1	1	0.8	0.8006	1	BP
GO:0090179	planar cell polarity pathway involved in...	1	1	0.8	0.8006	1	BP
GO:0045607	regulation of inner ear auditory recepto...	1	1	0.8	0.8006	1	BP
GO:2001055	positive regulation of mesenchymal cell ...	1	1	0.8	0.8006	1	BP
GO:1902938	regulation of intracellular calcium acti...	1	1	0.8	0.8006	1	BP
GO:0042431	indole metabolic process	1	1	0.8	0.8006	1	BP
GO:1904251	regulation of bile acid metabolic proces...	1	1	0.8	0.8006	1	BP
GO:0043968	histone H2A acetylation	1	1	0.8	0.8006	1	BP
GO:0090128	regulation of synapse maturation	1	1	0.8	0.8006	1	BP
GO:0090129	positive regulation of synapse maturatio...	1	1	0.8	0.8006	1	BP
GO:1904259	regulation of basement membrane assembly...	1	1	0.8	0.8006	1	BP
GO:0031269	pseudopodium assembly	1	1	0.8	0.8006	1	BP
GO:0034720	histone H3-K4 demethylation	1	1	0.8	0.8006	1	BP
GO:0034721	histone H3-K4 demethylation, trimethyl-H...	1	1	0.8	0.8006	1	BP
GO:0051365	cellular response to potassium ion starv...	1	1	0.8	0.8006	1	BP
GO:0043981	histone H4-K5 acetylation	1	1	0.8	0.8006	1	BP
GO:0043982	histone H4-K8 acetylation	1	1	0.8	0.8006	1	BP
GO:0034727	piecemeal microautophagy of the nucleus	1	1	0.8	0.8006	1	BP
GO:0043983	histone H4-K12 acetylation	1	1	0.8	0.8006	1	BP
GO:0090140	regulation of mitochondrial fission	1	1	0.8	0.8006	1	BP
GO:0090141	positive regulation of mitochondrial fis...	1	1	0.8	0.8006	1	BP
GO:1901166	neural crest cell migration involved in ...	1	1	0.8	0.8006	1	BP
GO:0031280	negative regulation of cyclase activity	1	1	0.8	0.8006	1	BP
GO:0051350	negative regulation of lyase activity	1	1	0.8	0.8006	1	BP
GO:0051351	positive regulation of ligase activity	1	1	0.8	0.8006	1	BP
GO:0031282	regulation of guanylate cyclase activity	1	1	0.8	0.8006	1	BP
GO:0022027	interkinetic nuclear migration	1	1	0.8	0.8006	1	BP
GO:0031284	positive regulation of guanylate cyclase...	1	1	0.8	0.8006	1	BP
GO:0051355	proprioception involved in equilibriocep...	1	1	0.8	0.8006	1	BP
GO:0043970	histone H3-K9 acetylation	1	1	0.8	0.8006	1	BP
GO:0006334	nucleosome assembly	1	1	0.8	0.8006	1	BP
GO:2001025	positive regulation of response to drug	1	1	0.8	0.8006	1	BP
GO:0031270	pseudopodium retraction	1	1	0.8	0.8006	1	BP
GO:0010990	regulation of SMAD protein complex assem...	1	1	0.8	0.8006	1	BP
GO:0010991	negative regulation of SMAD protein comp...	1	1	0.8	0.8006	1	BP
GO:0036166	phenotypic switching	1	1	0.8	0.8006	1	BP
GO:0031272	regulation of pseudopodium assembly	1	1	0.8	0.8006	1	BP
GO:0010992	ubiquitin recycling	1	1	0.8	0.8006	1	BP
GO:0090135	actin filament branching	1	1	0.8	0.8006	1	BP
GO:0031274	positive regulation of pseudopodium asse...	1	1	0.8	0.8006	1	BP
GO:0010994	free ubiquitin chain polymerization	1	1	0.8	0.8006	1	BP
GO:0002922	positive regulation of humoral immune re...	1	1	0.8	0.8006	1	BP
GO:0010998	regulation of translational initiation b...	1	1	0.8	0.8006	1	BP
GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl...	1	1	0.8	0.8006	1	BP
GO:2001013	epithelial cell proliferation involved i...	1	1	0.8	0.8006	1	BP
GO:2001016	positive regulation of skeletal muscle c...	1	1	0.8	0.8006	1	BP
GO:1904211	membrane protein proteolysis involved in...	1	1	0.8	0.8006	1	BP
GO:0036158	outer dynein arm assembly	1	1	0.8	0.8006	1	BP
GO:0022030	telencephalon glial cell migration	1	1	0.8	0.8006	1	BP
GO:2001046	positive regulation of integrin-mediated...	1	1	0.8	0.8006	1	BP
GO:0022035	rhombomere cell migration	1	1	0.8	0.8006	1	BP
GO:0002946	tRNA C5-cytosine methylation	1	1	0.8	0.8006	1	BP
GO:0006309	apoptotic DNA fragmentation	1	1	0.8	0.8006	1	BP
GO:0060457	negative regulation of digestive system ...	1	1	0.8	0.8006	1	BP
GO:1901128	gentamycin metabolic process	1	1	0.8	0.8006	1	BP
GO:1990253	cellular response to leucine starvation	1	1	0.8	0.8006	1	BP
GO:1904235	regulation of substrate-dependent cell m...	1	1	0.8	0.8006	1	BP
GO:1904237	positive regulation of substrate-depende...	1	1	0.8	0.8006	1	BP
GO:0010966	regulation of phosphate transport	1	1	0.8	0.8006	1	BP
GO:0010968	regulation of microtubule nucleation	1	1	0.8	0.8006	1	BP
GO:0060484	lung-associated mesenchyme development	1	1	0.8	0.8006	1	BP
GO:0036120	cellular response to platelet-derived gr...	1	1	0.8	0.8006	1	BP
GO:0010955	negative regulation of protein processin...	1	1	0.8	0.8006	1	BP
GO:0019724	B cell mediated immunity	1	1	0.8	0.8006	1	BP
GO:0010984	regulation of lipoprotein particle clear...	1	1	0.8	0.8006	1	BP
GO:0006491	N-glycan processing	1	1	0.8	0.8006	1	BP
GO:0010985	negative regulation of lipoprotein parti...	1	1	0.8	0.8006	1	BP
GO:0036119	response to platelet-derived growth fact...	1	1	0.8	0.8006	1	BP
GO:0006493	protein O-linked glycosylation	1	1	0.8	0.8006	1	BP
GO:0010988	regulation of low-density lipoprotein pa...	1	1	0.8	0.8006	1	BP
GO:0010989	negative regulation of low-density lipop...	1	1	0.8	0.8006	1	BP
GO:0010971	positive regulation of G2/M transition o...	1	1	0.8	0.8006	1	BP
GO:0002903	negative regulation of B cell apoptotic ...	1	1	0.8	0.8006	1	BP
GO:0019740	nitrogen utilization	1	1	0.8	0.8006	1	BP
GO:0042159	lipoprotein catabolic process	1	1	0.8	0.8006	1	BP
GO:0060442	branching involved in prostate gland mor...	1	1	0.8	0.8006	1	BP
GO:0060445	branching involved in salivary gland mor...	1	1	0.8	0.8006	1	BP
GO:0060447	bud outgrowth involved in lung branching	1	1	0.8	0.8006	1	BP
GO:0019732	antifungal humoral response	1	1	0.8	0.8006	1	BP
GO:0042182	ketone catabolic process	1	1	0.8	0.8006	1	BP
GO:0010917	negative regulation of mitochondrial mem...	1	1	0.8	0.8006	1	BP
GO:0010918	positive regulation of mitochondrial mem...	1	1	0.8	0.8006	1	BP
GO:0010919	regulation of inositol phosphate biosynt...	1	1	0.8	0.8006	1	BP
GO:0042177	negative regulation of protein catabolic...	1	1	0.8	0.8006	1	BP
GO:0090269	fibroblast growth factor production	1	1	0.8	0.8006	1	BP
GO:0099072	regulation of postsynaptic membrane neur...	1	1	0.8	0.8006	1	BP
GO:0090250	cell-cell adhesion involved in establish...	1	1	0.8	0.8006	1	BP
GO:0071852	fungal-type cell wall organization or bi...	1	1	0.8	0.8006	1	BP
GO:0042126	nitrate metabolic process	1	1	0.8	0.8006	1	BP
GO:0009642	response to light intensity	1	1	0.8	0.8006	1	BP
GO:0009648	photoperiodism	1	1	0.8	0.8006	1	BP
GO:0009649	entrainment of circadian clock	1	1	0.8	0.8006	1	BP
GO:0051490	negative regulation of filopodium assemb...	1	1	0.8	0.8006	1	BP
GO:0150065	regulation of deacetylase activity	1	1	0.8	0.8006	1	BP
GO:0150066	negative regulation of deacetylase activ...	1	1	0.8	0.8006	1	BP
GO:0006474	N-terminal protein amino acid acetylatio...	1	1	0.8	0.8006	1	BP
GO:0099010	modification of postsynaptic structure	1	1	0.8	0.8006	1	BP
GO:0006476	protein deacetylation	1	1	0.8	0.8006	1	BP
GO:0071888	macrophage apoptotic process	1	1	0.8	0.8006	1	BP
GO:0009635	response to herbicide	1	1	0.8	0.8006	1	BP
GO:0090270	regulation of fibroblast growth factor p...	1	1	0.8	0.8006	1	BP
GO:1904760	regulation of myofibroblast differentiat...	1	1	0.8	0.8006	1	BP
GO:1904761	negative regulation of myofibroblast dif...	1	1	0.8	0.8006	1	BP
GO:0090272	negative regulation of fibroblast growth...	1	1	0.8	0.8006	1	BP
GO:0090273	regulation of somatostatin secretion	1	1	0.8	0.8006	1	BP
GO:0090275	negative regulation of somatostatin secr...	1	1	0.8	0.8006	1	BP
GO:0071873	response to norepinephrine	1	1	0.8	0.8006	1	BP
GO:0071874	cellular response to norepinephrine stim...	1	1	0.8	0.8006	1	BP
GO:0006424	glutamyl-tRNA aminoacylation	1	1	0.8	0.8006	1	BP
GO:0042130	negative regulation of T cell proliferat...	1	1	0.8	0.8006	1	BP
GO:1904751	positive regulation of protein localizat...	1	1	0.8	0.8006	1	BP
GO:1904753	negative regulation of vascular associat...	1	1	0.8	0.8006	1	BP
GO:1904754	positive regulation of vascular associat...	1	1	0.8	0.8006	1	BP
GO:0071825	protein-lipid complex subunit organizati...	1	1	0.8	0.8006	1	BP
GO:0006414	translational elongation	1	1	0.8	0.8006	1	BP
GO:0071827	plasma lipoprotein particle organization	1	1	0.8	0.8006	1	BP
GO:0006418	tRNA aminoacylation for protein translat...	1	1	0.8	0.8006	1	BP
GO:1904780	negative regulation of protein localizat...	1	1	0.8	0.8006	1	BP
