gene	degree_all	degree_in	degree_out	clustering_coefficient	degree_centrality_all	degree_centrality_in	degree_centrality_out	betweenness_centrality	closeness_centrality	eigenvector_centrality	page_rank	assortative_coefficient	average_path_length	community_random_walk	module	connectivity	participation	role	cell_type
Nvec_vc1.1_XM_048721873.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.000620450621144708	0.000837948403561073	-0.254662342054629	0.52124246395806	4	6	-0.142857142857143	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032385400.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0066254164119306	0.000857554757248008	-0.254662342054629	0.52124246395806	4	6	-0.142857142857143	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048722985.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.000672154839573434	0.000838690182506112	-0.254662342054629	0.52124246395806	4	6	-0.142857142857143	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001636356.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00250143139034515	0.000840765481619363	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048727253.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00250143139034516	0.000840765481619363	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728455.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.00577240657074974	0.000850611724773126	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032365441.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00469018385689716	0.000851019103843281	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001640213.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00469018385689717	0.000851019103843281	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731926.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0164557623246098	0.000846685670799018	-0.254662342054629	0.52124246395806	6	4	-0.109943112391587	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_048731890.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218875246655201	0.000839300678444517	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377728.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171973408086229	0.000837103473682249	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001641075.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0017197340808623	0.000837103473682249	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001635890.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.00672276947479029	0.000843719033869577	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032386963.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00437750493310402	0.000849554300668435	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032382182.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00234509192844858	0.00084003308003194	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032365051.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187607354275887	0.000837835875269672	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032363595.2	3	3	0	1	0.00251466890192791	0.00251466890192791	0	0		0.0106455964255942	0.00084653043284392	-0.254662342054629	0.52124246395806	6	4	-0.109943112391587	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001629547.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187607354275887	0.000837835875269672	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726630.1	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0140888660250186	0.000867499646317743	-0.254662342054629	0.52124246395806	3	0	-0.0387339945639058	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048726442.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.00384943248552865	0.00085236633998088	-0.254662342054629	0.52124246395806	5	2	-0.160128153805087	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001623724.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.00623129702358659	0.000848197104383632	-0.254662342054629	0.52124246395806	6	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048728253.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0062312970235866	0.000848197104383632	-0.254662342054629	0.52124246395806	6	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032364694.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187607354275887	0.000837835875269672	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364695.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187607354275887	0.000837835875269672	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373941.2	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0127625783016951	0.000856874090965658	-0.254662342054629	0.52124246395806	6	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032376356.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0207136982977594	0.000844438249109356	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001641184.3	3	3	0	1	0.00251466890192791	0.00251466890192791	0	0		0.0237992672963053	0.000849146949423403	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001635189.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171973408086229	0.000837103473682249	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001625346.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0158265337874061	0.000840982936970344	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001635434.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00297044977603487	0.000842962686381631	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732927.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0028141103141383	0.000842230284794208	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733606.1	3	3	0	1	0.00251466890192791	0.00251466890192791	0	0		0.0119250439742718	0.000861934590349566	-0.254662342054629	0.52124246395806	5	2	-0.160128153805087	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_048734430.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.00821044671948835	0.000848839207245921	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_032374283.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0221764060621435	0.000839626861470989	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001632087.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00343946816172459	0.000845159891143899	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032381131.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00343946816172459	0.000845159891143899	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001628975.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171973408086229	0.000837103473682249	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001640020.3	4	4	0	0.333333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0125628197660158	0.000884588351696011	-0.254662342054629	0.52124246395806	6	0	-0.0387339945639058	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032382944.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218875246655201	0.000839300678444517	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032375298.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.00683650228584919	0.000841193273094939	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032383358.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187607354275887	0.000837835875269672	-0.254662342054629	0.52124246395806	6	0	-0.176723850197818	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370610.2	4	4	0	0.666666666666667	0.00335289186923722	0.00335289186923722	0	0		0.0135816946068287	0.000884559087706867	-0.254662342054629	0.52124246395806	6	0	-0.0387339945639058	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_001635315.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00312062307042347	0.000838894940973715	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001635275.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00312062307042347	0.000838894940973715	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726662.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187237384225408	0.000834955787072469	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_v1g220112	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032374849.2	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0105211348655372	0.000846342793128752	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_001638971.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_NVE6121	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187237384225408	0.000834955787072469	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733637.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032362373.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048723896.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0023404673028176	0.000836432969785436	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032383888.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0023404673028176	0.000836432969785436	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032366838.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0023404673028176	0.000836432969785436	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377588.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377260.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629013.3	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00799861328721704	0.000837896080222764	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048724711.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187237384225408	0.000834955787072469	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048725470.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629800.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726743.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639531.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639478.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00296459191690229	0.000838402546736059	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377679.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0023404673028176	0.000836432969785436	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370824.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001626654.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_v1g99940	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032384208.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00544488722031367	0.000841193825734139	-0.254662342054629	0.52124246395806	10	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032364830.2	6	6	0	0.4	0.00502933780385583	0.00502933780385583	0	0		0.0357764088360248	0.000864082143498994	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.777777777777778	Connector	cnidocyte
Nvec_vc1.1_XM_001639634.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048730231.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032372769.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048730641.1	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0166860822971178	0.0008440478368064	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_048730370.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00202840499577525	0.000835448181310124	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048729767.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0117164419609048	0.000837589522521942	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032374205.2	4	4	0	0.5	0.00335289186923722	0.00335289186923722	0	0		0.0295602139034964	0.000847581847147363	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_048731292.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00280856076338112	0.000837910152498403	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629344.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187237384225408	0.000834955787072469	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032384955.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00265252960985995	0.000837417758260748	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731618.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032378419.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00265252960985995	0.000837417758260748	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032378428.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00265252960985995	0.000837417758260748	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380190.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0023404673028176	0.000836432969785436	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733046.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00218443614929643	0.00083594057554778	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001628389.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732965.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732142.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00249649845633877	0.000836925364023092	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733437.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00451363169355584	0.000839787686466069	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001641818.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00202840499577525	0.000835448181310124	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032367264.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00202840499577525	0.000835448181310124	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733384.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00265252960985995	0.000837417758260748	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_NVE24603	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0023404673028176	0.000836432969785436	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734485.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032361932.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00202840499577525	0.000835448181310124	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734051.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_v1g244626	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0138054324980015	0.000836427763282567	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_v1g238779	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187237384225408	0.000834955787072469	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048719987.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187237384225408	0.000834955787072469	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032365191.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629063.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00265252960985995	0.000837417758260748	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001633592.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_v1g239391	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00187237384225408	0.000834955787072469	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001633104.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00202840499577525	0.000835448181310124	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630701.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630762.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00171634268873291	0.000834463392834813	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048723001.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0173709089817362	0.000837340722151679	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032373207.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00932171129290175	0.000838141080801261	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734768.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00406499862254856	0.000831268206883391	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731923.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0250342199146586	0.000834792849081562	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001640126.3	4	4	0	0.5	0.00335289186923722	0.00335289186923722	0	0		0.0156579393667013	0.000880299831598453	-0.254662342054629	0.52124246395806	10	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_001640186.3	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00891162061210917	0.000840071151543342	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001637419.3	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0238330187275799	0.000838911116696329	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032361863.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0235560385973682	0.000833985157931456	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048728327.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0119085285981599	0.000839554540313946	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001635941.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187115	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001635961.3	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0308572859545527	0.000840172200913487	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048730685.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187115	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001634580.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0307742078947159	0.000836126246020989	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032384018.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.014047593424231	0.000873217683024026	-0.254662342054629	0.52124246395806	5	2	-0.160128153805087	0.5	Peripheral	cnidocyte
