development_cell_type	cell_type	gene	development_stage	lvl
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032379775.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048732404.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001627136.3	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001636163.3	D|16d p.polyp	8
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048733736.1	D|5d p.polyp	6
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_v1g89657	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001631543.3	D|16d p.polyp	8
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032374843.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032362934.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032362945.2	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032378048.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032370623.2	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032378021.2	D|5d p.polyp	6
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001629605.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001632568.3	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001623467.3	D|5d p.polyp	6
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032385499.2	D|3d planula	4
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366646.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032375407.2	D|5d p.polyp	6
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048723584.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032382185.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048726662.1	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048731196.1	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032380039.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001638266.3	D|3d planula	4
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032372114.2	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032375915.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001627662.3	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032371744.2	D|5d p.polyp	6
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048720219.1	D|16d p.polyp	8
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048726872.1	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032374310.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032363168.2	D|16d p.polyp	8
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032385963.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001636622.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001633901.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001626351.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001623131.3	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001633819.3	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032381586.2	D|16d p.polyp	8
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032371461.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032386464.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032386296.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032362346.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032363059.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001635374.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048729090.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032364704.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001627423.3	D|16d p.polyp	8
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048728853.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032384134.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001628892.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032376736.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001627907.3	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366098.2	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032378323.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032372883.2	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001628634.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032383663.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048725593.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032385647.2	D|5d p.polyp	6
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048732912.1	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001625998.3	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032373619.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048724605.1	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001633902.3	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001625700.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048721411.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048731147.1	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048724012.1	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032384889.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001628945.3	D|16d p.polyp	8
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032364784.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032381044.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001627792.3	D|5d p.polyp	6
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048728051.1	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001636464.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048722594.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032379723.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366797.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001629694.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032363271.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001628319.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032371996.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001640726.3	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366482.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048722721.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032367750.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048722428.1	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032386243.2	D|4d.c planula	5
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_v1g93844	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032363418.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032364359.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001634116.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032385715.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366602.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032373099.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032381049.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048720954.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048724160.1	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032381869.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032381059.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032375378.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001647488.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001631326.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032380190.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032376267.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032363859.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001637190.3	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048730757.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032379504.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032367127.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032386947.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032384063.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032387255.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032383695.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001632947.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032382520.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032382712.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048732864.1	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032364225.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032384912.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001635041.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048722812.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032374041.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_NVE23841	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001635275.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032385169.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048731137.1	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001634505.3	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001634132.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048728399.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001634111.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001639307.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001637208.3	D|3d planula	4
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032373640.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001633995.3	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001625109.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001635276.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048720726.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001631375.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_v1g19278	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032373089.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032365096.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001625997.3	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032362135.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048726750.1	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032384420.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001639705.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032373617.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048728211.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001624941.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001636315.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001641660.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032383560.2	D|2d planula	3
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001639101.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032363350.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032374008.2	D|24h gastrula	2
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001636862.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366733.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001633772.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032382395.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001630333.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001627049.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032379398.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032378402.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001633484.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032384789.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001629572.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032382158.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001634712.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048723364.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048725461.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032378648.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_NVE7697	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032374789.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048722777.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032362607.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001636889.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032387164.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032372025.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001631673.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032377358.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001638761.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032380001.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032383907.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032378881.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032383868.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032383677.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366790.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001626384.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366085.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032365212.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032376421.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001637508.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001639701.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032387167.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032363951.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032375349.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001623127.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048720569.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_v1g241767	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001632929.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366211.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032375602.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001636859.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001635277.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032379394.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032364605.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032375228.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001628279.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032377390.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032373497.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001633894.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001629218.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048728967.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001635015.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032366210.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032363992.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032364773.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032385572.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001631093.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032383905.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_v1g210540	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001628087.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048721581.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032361906.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032377450.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001634160.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032379400.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048719424.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032383641.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001626717.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032385706.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048729481.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001632367.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032375670.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032376206.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048723046.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032371032.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032379348.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032379465.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032370984.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032380334.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032372078.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032378839.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032374977.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032362875.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001628635.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032385496.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_048730283.1	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032370011.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032377897.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032377759.2	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_001625898.3	D|18h gastrula	1
mesendoderm.embryonic	EMS_ecto_boundary	Nvec_vc1.1_XM_032364331.2	D|18h gastrula	1
